FIPS,Tract,County,State,PM25,Lead Paint,Diesel PM,Air Toxics Cancer,Air Toxics Resp,Toxics Release to Air,Traffic Proximity,Water Discharge,Superfund Proximity,RMP Proximity,Hazardous Waste Proximity,Ozone,Underground Storage Tanks
36103158506,Census Tract 1585.06,Suffolk County,New York,7.13647205479452,0.378983634797588,0.195874969,20.0,0.2,19.51106522028777,37.77791166399437,4.08270929e-07,0.165918404803253,0.118974086294651,0.248101142527369,68.31346,0.182864536974664
36103158509,Census Tract 1585.09,Suffolk County,New York,7.01947342465753,0.414675767918088,0.235684514,20.0,0.2,18.25805540249846,85.74031841695341,5.243213102e-06,0.123893977398891,0.066436959675426,0.360203322200985,67.89602,0.0
36103158510,Census Tract 1585.10,Suffolk County,New York,6.98529479452055,0.295354951796669,0.270962115,20.0,0.2,21.21202225749529,121.29853745226292,4.394841475e-06,0.122898615607934,0.067149582242073,0.593758957799334,67.48623,0.0
36103158511,Census Tract 1585.11,Suffolk County,New York,7.09340493150685,0.338015405527865,0.223158955,20.0,0.2,19.41313950912627,72.46656488067313,1.553822636e-06,0.13062379043656,0.092299588414679,1.024276395708859,68.08709,1.001031586788482
36103158512,Census Tract 1585.12,Suffolk County,New York,7.10676328767123,0.147181628392484,0.205906554,20.0,0.2,19.76596755897256,17.17459464358647,3.43038783e-07,0.13314320547224,0.102295278460115,0.744693593578175,68.18244,0.0
36103158513,Census Tract 1585.13,Suffolk County,New York,7.04906657534247,0.327922077922078,0.249319151,20.0,0.2,18.13782206019249,139.337190040323,8.395205367e-06,0.125928024863622,0.073266739878303,0.818202426571941,67.88025,0.922046979185644
36103158514,Census Tract 1585.14,Suffolk County,New York,7.03543178082192,0.10146211785556,0.270425834,20.0,0.2,21.980337106540148,178.0080125718675,4.117016843e-06,0.129929115586723,0.080362449083623,1.242753143447452,67.70173,1.31871087656888
36103158604,Census Tract 1586.04,Suffolk County,New York,7.03854931506849,0.310262529832935,0.217678605,20.0,0.2,35.89375677503493,841.1572468849158,4.500667419e-06,0.180614627432182,0.105642046734279,1.143552434554665,67.59876,0.091684296135635
36103158605,Census Tract 1586.05,Suffolk County,New York,7.01408739726027,0.119551681195516,0.263548486,20.0,0.2,57.4447880656643,398.7553654048938,4.812827428e-06,0.178559136466532,0.09239391251001,1.691101223539737,67.47649,1.329512294468352
36103158606,Census Tract 1586.06,Suffolk County,New York,6.98243534246575,0.390903503380454,0.326375193,20.0,0.3,34.51421041198358,714.0951464890912,5.327019612e-06,0.158930527316453,0.075070578183747,1.065576252028423,67.44083,0.24437661257546
36103158607,Census Tract 1586.07,Suffolk County,New York,6.95449534246575,0.298638911128903,0.320960476,20.0,0.2,47.246638747966685,1117.780491664116,6.336970676e-06,0.185793498744523,0.07487282771336,1.40951270864116,67.37244,0.217793055677877
36103158608,Census Tract 1586.08,Suffolk County,New York,7.07165616438356,0.494205298013245,0.231637082,20.0,0.2,34.08878932126555,1282.6797433568056,2.083292638e-06,0.172821806702268,0.138783869823458,0.519539222095099,67.76307,2.264504142471105
36103158609,Census Tract 1586.09,Suffolk County,New York,7.05686657534247,0.486248053969901,0.227929559,20.0,0.2,34.066655549234106,743.1785152102191,4.071266518e-06,0.178827857786288,0.120082891724886,0.779197883949664,67.67501,0.833056129454979
36103158705,Census Tract 1587.05,Suffolk County,New York,6.89871534246575,0.138932496075353,0.168910066,20.0,0.2,39.56865418050741,20.942868212996736,3.235465647e-06,0.120253094843255,0.048748933076614,0.139042599060789,67.51439,0.0
36103158707,Census Tract 1587.07,Suffolk County,New York,6.80375753424658,0.459119496855345,0.172930528,20.0,0.2,10.07306368,117.9554039,3.74835e-06,0.142991518,0.047045911,0.200705176,67.13027,0.062709542
36103158708,Census Tract 1587.08,Suffolk County,New York,6.85766082191781,0.114707552526973,0.155973235,20.0,0.2,55.832708446568894,52.143712186297726,2.64098236e-06,0.171556106151633,0.042365547485612,0.178120494767847,67.5653,0.394362195467073
36103158709,Census Tract 1587.09,Suffolk County,New York,6.77781753424658,0.157202216066481,0.15684064,20.0,0.2,19.529358732795888,63.47540957821403,2.81392186e-06,0.284832580225726,0.04075929466017,0.708659353634302,67.20834,0.078256842438342
36103158710,Census Tract 1587.10,Suffolk County,New York,6.7326504109589,0.148891966759002,0.147115416,20.0,0.2,71.58373328786529,39.42558931938719,1.578317588e-06,0.246164350689542,0.036780949606736,0.356304888182325,67.54186,0.411725079052672
36103158711,Census Tract 1587.11,Suffolk County,New York,6.91277589041096,0.063398140321217,0.200352167,20.0,0.2,18.183466430083683,92.37899690200489,4.544343504e-06,0.115815307496513,0.057469765672943,0.194761241458508,67.26977,0.745040370934972
36103158712,Census Tract 1587.12,Suffolk County,New York,6.88752630136986,0.138248847926267,0.221875718,20.0,0.2,16.773151587487085,370.2595238783703,5.029899339e-06,0.115721783099303,0.055713801887655,0.191705668748838,67.1266,0.737640263588068
36103158713,Census Tract 1587.13,Suffolk County,New York,6.96090493150685,0.031716417910448,0.19607217,20.0,0.2,47.62514240255659,33.496872534181094,3.351383622e-06,0.103986652468708,0.051982755283622,0.130396474001997,67.63217,0.418253428577896
36103158714,Census Tract 1587.14,Suffolk County,New York,6.96090493150685,0.166666666666666,0.19607217,20.0,0.2,22.78292768,241.1943551,3.79075e-06,0.113207578,0.062600144,0.223025286,67.63217,0.0
36103158715,Census Tract 1587.15,Suffolk County,New York,6.96090493150685,0.019425333872926,0.19607217,20.0,0.2,34.04754375485274,160.1622376954819,3.571606252e-06,0.111768602000669,0.05824621284739,0.181193438022088,67.63217,0.759347629540161
36103158802,Census Tract 1588.02,Suffolk County,New York,6.75973068493151,0.414021790620559,0.222509158,20.0,0.2,18.131454117150888,101.26873406322925,2.8267986055e-05,0.305579223986618,0.071786133376843,0.853222871775407,67.14048,0.573623996421257
36103158803,Census Tract 1588.03,Suffolk County,New York,6.90609178082192,0.096803652968037,0.27318167,20.0,0.2,31.38710066530472,57.41813164067468,9.63956222e-06,0.225310913980429,0.070922559993305,1.298369996896652,67.19687,0.282657433235708
36103158805,Census Tract 1588.05,Suffolk County,New York,6.83743232876712,0.237455197132616,0.244314049,20.0,0.2,24.451741027397304,257.8079805209933,1.8874300092e-05,0.309892554474555,0.072296312835684,2.037829946920295,67.17949,0.0
36103158806,Census Tract 1588.06,Suffolk County,New York,6.83743232876712,0.690603514132925,0.244314049,20.0,0.2,20.207714598730384,539.3569391849072,2.170496311e-05,0.227155115506705,0.066484698301569,0.928063461778887,67.17949,0.243159934965763
36103158901,Census Tract 1589.01,Suffolk County,New York,6.79924712328767,0.295706371191135,0.228232975,20.0,0.2,20.197581567593467,131.92353068485704,5.6543544141e-05,0.324800035972039,0.071317846399937,1.125478314691172,67.20133,0.376427645915488
36103158902,Census Tract 1589.02,Suffolk County,New York,6.79924712328767,0.445588235294117,0.228232975,20.0,0.2,18.07197579167791,259.3942314126006,0.000106652853471,0.238172055363874,0.066041396516649,0.719758311503156,67.20133,1.712163864586507
36103159000,Census Tract 1590.00,Suffolk County,New York,6.74205150684932,0.536363636363636,0.21644366,20.0,0.2,16.144054490283917,29.945687909343302,0.000118575473884,0.209695762741656,0.064128979012137,0.546469742249675,67.04631,0.574293666238188
36103159103,Census Tract 1591.03,Suffolk County,New York,6.67154136986301,0.14461738002594,0.174156609,20.0,0.2,8.408325473404323,113.27829205384614,6.058948651e-06,0.107726102334711,0.048591703935474,0.670148190687381,67.00404,0.670499681218214
36103159106,Census Tract 1591.06,Suffolk County,New York,6.71808082191781,0.063111545988258,0.172474177,20.0,0.2,9.30697797625,119.529277767,4.91709907e-06,0.118798863019771,0.047060004264052,0.318693501070752,67.01665,0.062010103784314
36103159107,Census Tract 1591.07,Suffolk County,New York,6.87399917808219,0.161454545454545,0.244119336,20.0,0.2,20.05514502650768,93.6950796737106,8.44172654e-06,0.158643821846672,0.061899522349232,0.447782766641337,67.11615,0.75678712053813
36103159108,Census Tract 1591.08,Suffolk County,New York,6.82951561643836,0.014977973568282,0.205169729,20.0,0.2,13.847849726186226,43.06023697894841,6.348333739e-06,0.119616936746173,0.054305640762046,0.217013450120181,67.0363,0.248243232244615
36103159109,Census Tract 1591.09,Suffolk County,New York,6.75328328767123,0.542857142857142,0.193635834,20.0,0.2,16.512716131467954,237.5697136317368,2.0542130634e-05,0.184623432194349,0.061261877473811,0.64898947279807,67.01984,2.010032182211233
36103159110,Census Tract 1591.10,Suffolk County,New York,6.75328328767123,0.178978978978979,0.193635834,20.0,0.2,14.05740504845724,180.07548211078537,1.0661470766e-05,0.140606493262158,0.055547059134992,0.464608308781163,67.01984,0.241340180941308
36103159111,Census Tract 1591.11,Suffolk County,New York,6.79742767123288,0.238636363636363,0.210322391,20.0,0.2,17.237916952057613,162.91056338683123,1.2320879424e-05,0.169131279144033,0.060506608460905,0.561920248403292,67.02845,0.106520131292181
36103159112,Census Tract 1591.12,Suffolk County,New York,6.79742767123288,0.054866100587851,0.210322391,20.0,0.2,13.662892152338582,182.4606730067244,7.612953701e-06,0.125182737201575,0.053940176754331,0.312608902653543,67.02845,0.0
36103159201,Census Tract 1592.01,Suffolk County,New York,6.72106821917808,0.710823909531502,0.192674279,20.0,0.2,14.99876323242756,56.18345169174911,2.1582313039e-05,0.169046790172438,0.059363508588339,0.474287561616254,67.10914,1.311314166116961
36103159203,Census Tract 1592.03,Suffolk County,New York,6.66325287671233,0.425813008130081,0.157028852,20.0,0.2,10.216881459409546,27.18675776575741,8.638829438e-06,0.118166987657612,0.051493033941332,0.403036520331636,67.00868,0.248845420584229
36103159204,Census Tract 1592.04,Suffolk County,New York,6.61330821917808,0.292698826597131,0.151795453,20.0,0.2,7.087456987470052,26.85616519440009,4.969300958e-06,0.097060513862482,0.045142136282463,1.233808905036176,66.95244,0.887707141620029
36103159300,Census Tract 1593.00,Suffolk County,New York,6.61335945205479,0.541908713692946,0.155321337,20.0,0.2,6.904588385792102,27.24778548746255,5.715525211e-06,0.095794620073536,0.046758030789832,0.786714777527009,67.03402,0.0
36103159406,Census Tract 1594.06,Suffolk County,New York,6.45506246575343,0.198325484039769,0.148879086,20.0,0.2,8.99515540856216,66.25846577932316,5.463583e-09,0.11175280632176,0.028598554798001,0.112532841319656,67.37828,0.112274273188848
36103159407,Census Tract 1594.07,Suffolk County,New York,6.68135315068493,0.215044971381847,0.191084839,20.0,0.2,9.376082893296278,88.2838368994164,2.637094108e-06,0.352335018003705,0.037253682557511,1.184163234056199,67.07778,0.179789642090937
36103159408,Census Tract 1594.08,Suffolk County,New York,6.6229901369863,0.26639344262295,0.186177272,20.0,0.2,8.26198110860574,207.35848033608673,2.799093064e-06,0.187082209663738,0.037257955587581,0.349978904733451,67.0598,0.143223690653779
36103159410,Census Tract 1594.10,Suffolk County,New York,6.51537452054795,0.062451811873554,0.132966672,20.0,0.2,25.168819077292675,48.03631800945705,7.860871e-09,0.112651293746002,0.027118221460642,0.15298482341614,67.66975,0.002821068066939
36103159411,Census Tract 1594.11,Suffolk County,New York,6.60556136986301,0.059338521400778,0.162912699,20.0,0.2,8.570681793811659,36.61986335273542,2.436220673e-06,0.239547661434978,0.035010194816143,0.519394443040359,67.17433,0.0
36103159413,Census Tract 1594.13,Suffolk County,New York,6.58457315068493,0.051771117166213,0.143599565,20.0,0.2,13.154970444086288,36.79784922836133,5.693646e-09,0.165321212696951,0.029724075870774,0.165321212696951,67.22225,0.040346763990873
36103159414,Census Tract 1594.14,Suffolk County,New York,6.58457315068493,0.10655737704918,0.143599565,20.0,0.2,9.662343927398425,30.662557503489765,4.98559078e-07,0.239011066791181,0.032025387944882,0.319595033949606,67.22225,0.0
36103159415,Census Tract 1594.15,Suffolk County,New York,6.54797315068493,0.056390977443609,0.159867255,20.0,0.2,7.95215171,51.47132315,1.8462e-06,0.153907415,0.032017244,0.16027237,67.11156,0.0
36103159416,Census Tract 1594.16,Suffolk County,New York,6.54797315068493,0.247365158090514,0.159867255,20.0,0.2,7.781455838643022,134.65463588471857,2.418272957e-06,0.161830413464973,0.034254759627845,0.194870049242809,67.11156,1.400137378790542
36103159509,Census Tract 1595.09,Suffolk County,New York,6.45755178082192,0.40873299928418,0.140634455,20.0,0.2,5.923395147104684,16.50380409148255,2.648628117e-06,0.086256672475322,0.034881755954102,0.134118079031122,67.21002,0.3271710874989
36103159510,Census Tract 1595.10,Suffolk County,New York,6.45150164383562,0.359177215189873,0.137109732,20.0,0.2,12.970067863509747,0.990239569587744,3.081960111e-06,0.074903952855153,0.058472798545961,0.085780289178273,67.56289,0.070215640300836
36103159511,Census Tract 1595.11,Suffolk County,New York,6.54130684931507,0.139134275618374,0.178325448,20.0,0.2,7.187026141484895,50.10334957375549,2.417220642e-06,0.132364638183095,0.033988306449014,0.157488849833357,67.00925,0.604386243393136
36103159512,Census Tract 1595.12,Suffolk County,New York,6.50039643835616,0.328874024526198,0.143622038,20.0,0.2,6.82577358,33.46575928,2.33411e-06,0.111542303,0.033394976,0.129501303,67.04926,0.0
36103159513,Census Tract 1595.13,Suffolk County,New York,6.55091452054794,0.173939393939393,0.17172724,20.0,0.2,7.017718639957481,60.35233787633529,2.859136309e-06,0.126019634295404,0.036900079551326,0.172379851300668,66.96595,0.234806795299048
36103159514,Census Tract 1595.14,Suffolk County,New York,6.55091452054794,0.236099230111206,0.17172724,20.0,0.2,6.076222737471642,16.16136833730448,3.007732173e-06,0.087564873006567,0.036978258593134,0.168819276651642,66.96595,0.0
36103159515,Census Tract 1595.15,Suffolk County,New York,6.46202602739726,0.223515715948777,0.132972976,20.0,0.2,6.526092335002006,32.31585429606418,2.339670903e-06,0.10230596933574,0.033234943476935,0.118706160502206,67.12933,0.0
36103159516,Census Tract 1595.16,Suffolk County,New York,6.46202602739726,0.242722794446932,0.132972976,20.0,0.2,6.240878954658805,11.134759440245892,2.419972413e-06,0.093515432345254,0.033611784124299,0.117467738240286,67.12933,0.163295830865649
36103159517,Census Tract 1595.17,Suffolk County,New York,6.51141178082192,0.249003984063745,0.171942839,20.0,0.2,7.015572296142217,73.67870880243562,2.665100907e-06,0.126581055765398,0.035692058982083,0.163127332863382,66.98458,0.777183462534994
36103159518,Census Tract 1595.18,Suffolk County,New York,6.51141178082192,0.170487948265726,0.171942839,20.0,0.2,6.111504575058428,35.20555560170857,2.776100212e-06,0.091205364678293,0.035779600312677,0.1481478405,66.98458,0.251425156805949
36103159602,Census Tract 1596.02,Suffolk County,New York,6.39497205479452,0.249835634451019,0.147460461,20.0,0.2,8.864210201610836,16.150222651359606,5.622461e-09,0.086646764040394,0.026876862919704,0.086651738850246,67.55377,0.0
36103159603,Census Tract 1596.03,Suffolk County,New York,6.45342520547945,0.169675090252707,0.139308963,20.0,0.2,7.415632506736658,29.43132625290464,2.149634129e-06,0.126936780542432,0.031951064115486,0.137513558780402,67.23479,0.0
36103159604,Census Tract 1596.04,Suffolk County,New York,6.45342520547945,0.393193717277486,0.139308963,20.0,0.2,7.314064652759984,11.740885150401343,5.29317798e-07,0.105442228472321,0.030074712248122,0.109163134687624,67.23479,0.482405851663899
36103159700,Census Tract 1597.00,Suffolk County,New York,7.20701479452055,0.545154185022026,0.17565006,20.0,0.2,404.6407311273449,58.13796099890808,9.8645978535e-05,0.430373789444704,0.054496377023798,0.962074887372842,71.22618,0.080438340774615
36103169701,Census Tract 1697.01,Suffolk County,New York,6.73228547945206,0.263321116436425,0.145890444,20.0,0.2,336.6127131004398,20.952798139782303,5.431361e-09,0.097242773508731,0.028437435639891,0.105122650139697,69.28122,0.242140090386755
36103169703,Census Tract 1697.03,Suffolk County,New York,6.63070904109589,0.244176706827309,0.141771437,20.0,0.2,360.4268842,10.60637719,5.579386215e-06,0.062919691,0.0258469095,0.193209765,69.73096,0.0
36103169705,Census Tract 1697.05,Suffolk County,New York,6.6090904109589,0.183920704845815,0.139109414,20.0,0.2,321.42182510070234,34.127967329143814,3.213203815e-06,0.062756765296656,0.023926648752843,0.452014623871906,68.55934,0.0
36103169706,Census Tract 1697.06,Suffolk County,New York,6.6090904109589,0.158881811748053,0.139109414,20.0,0.2,204.2107184200512,59.27409957383337,1.6183333e-08,0.075879561786064,0.024233661021521,0.714934330427658,68.55934,0.073393641317494
36103169800,Census Tract 1698.00,Suffolk County,New York,6.46709424657534,0.594888783719829,0.163751254,20.0,0.2,155.92663455480903,147.09808767095757,6.4857333921e-05,0.053942341396888,0.022138065678925,0.457741324051202,68.89488,1.238703629423762
36103169903,Census Tract 1699.03,Suffolk County,New York,6.50250904109589,0.025112107623318,0.143675563,20.0,0.2,451.48487992826864,27.287948970227127,4.1521118162e-05,0.051327460051539,0.023600272257028,0.498499387318162,69.45375,0.238856541239402
36103169904,Census Tract 1699.04,Suffolk County,New York,6.50250904109589,0.380281690140845,0.143675563,20.0,0.2,201.90623567110316,41.79768144601918,0.000302478128297,0.049297459085132,0.021893507724221,0.307208433106715,69.45375,0.18644386273741
36103169905,Census Tract 1699.05,Suffolk County,New York,6.43590191780822,0.301932367149758,0.135693993,20.0,0.2,162.49767825317588,23.03479254130516,4.120181846e-06,0.042094344812306,0.021412066584835,0.215071677453076,70.39448,0.0
36103169906,Census Tract 1699.06,Suffolk County,New York,6.43590191780822,0.285631180919139,0.135693993,20.0,0.2,797.6310628336979,38.55137996032824,3.0191492341e-05,0.043141125415755,0.022581900647702,0.628552546319475,70.39448,0.06885553380744
36103170003,Census Tract 1700.03,Suffolk County,New York,6.42167342465753,0.224759615384615,0.151622748,20.0,0.3,180.29192918369176,25.277073090806454,1.926660573e-06,0.046470179806452,0.02240419494086,0.135609088672043,72.78819,0.030987218587814
36103170004,Census Tract 1700.04,Suffolk County,New York,6.42167342465753,0.319560669456066,0.151622748,20.0,0.3,139.3011054011893,69.07742580332672,1.512068279e-06,0.051610545042947,0.022131206002313,0.103103289060786,72.78819,0.019112332946151
36103170005,Census Tract 1700.05,Suffolk County,New York,6.38208493150685,0.3384290985767,0.167884871,20.0,0.2,48.04831138322493,17.441394020488637,1.045562926e-06,0.069797432548589,0.020821657785266,0.073094476737069,74.72571999999998,0.364292156134404
36103170006,Census Tract 1700.06,Suffolk County,New York,6.38208493150685,0.350561797752808,0.167884871,20.0,0.2,304.91360831492926,34.11907839716082,1.038942845e-06,0.060955054743321,0.021997938223153,0.072320435603981,74.72571999999998,0.144292865531692
36103170101,Census Tract 1701.01,Suffolk County,New York,6.35859808219178,0.746963562753036,0.153099043,20.0,0.2,956.7508825463411,54.34033511477351,0.075879319181185,0.069141439076655,0.020177877853659,0.069729473029036,76.78955,0.386032239426249
36103170203,Census Tract 1702.03,Suffolk County,New York,6.37596849315069,0.161166538756715,0.173679142,20.0,0.2,866.5892641943832,37.51030592349549,3.1717889e-08,0.066262807383651,0.021707674628887,0.066921370338516,76.11246,0.287356382285356
36103170204,Census Tract 1702.04,Suffolk County,New York,6.37596849315069,0.32538517975055,0.173679142,20.0,0.2,846.8262577655885,31.445856860434823,5.5239169e-08,0.079265720202091,0.020742445876216,0.080234587485895,76.11246,0.129338766950389
36103170205,Census Tract 1702.05,Suffolk County,New York,6.18637287671233,0.294082840236686,0.142633649,20.0,0.2,954.9366744442112,43.174775635281776,0.067318520115771,0.066678572853211,0.020419260294015,0.06723817929882,75.76335,0.441538500231105
36103170206,Census Tract 1702.06,Suffolk County,New York,6.18637287671233,0.380336858597728,0.142633649,20.0,0.2,1775.9416581502423,6.240138913043619,0.076700222562197,0.058699009861066,0.021216857518578,0.069878538609047,75.76335,0.062934672591276
36103180300,Census Tract 1803.00,Suffolk County,New York,6.23140301369863,0.330987821380243,0.128553802,20.0,0.2,1326.311102974485,1.499452643142637,0.005843323086382,0.098757433619121,0.018861492660314,0.099931213876114,75.72145,0.054997904167538
36103190402,Census Tract 1904.02,Suffolk County,New York,6.31100438356164,0.156148867313915,0.132216426,20.0,0.2,23.912799328060377,36.897078971769055,1.38639385e-06,0.050923400261132,0.021037193221132,0.092299959780377,68.83346,0.01099749624
36103190403,Census Tract 1904.03,Suffolk County,New York,6.24440383561644,0.216262975778546,0.14070776,20.0,0.2,28.369121549624555,127.5610556127194,1.947135342e-06,0.04631949415931,0.018303810005581,0.086005606693049,70.84265,0.0
36103190404,Census Tract 1904.04,Suffolk County,New York,6.38450164383562,0.408987052551409,0.13909254,20.0,0.2,94.70158372838408,77.89820687384912,9.7471254e-08,0.055405201560768,0.021645517747599,0.227120360013717,68.8482,0.625067508183265
36103190405,Census Tract 1904.05,Suffolk County,New York,6.38450164383562,0.364093193238921,0.13909254,20.0,0.2,75.58114455030211,55.49243900457917,8.960364322e-06,0.046885650036492,0.02057236291701,0.17400457639435,68.8482,0.009785465486365
36103190502,Census Tract 1905.02,Suffolk County,New York,6.23938410958904,0.257664485015501,0.111638429,20.0,0.2,15.81219294197281,53.729378744834015,2.94580221e-07,0.050154861815049,0.021399343080936,0.075014799555801,68.67333,0.148736621569396
36103190503,Census Tract 1905.03,Suffolk County,New York,6.34456575342466,0.344020356234096,0.126099848,20.0,0.2,11.67318042035908,28.52521331915474,6.895677e-09,0.069587943374322,0.024414023911909,0.083455954535779,67.89072,0.654469312717127
36103190504,Census Tract 1905.04,Suffolk County,New York,6.28510767123288,0.231905465288035,0.114094186,20.0,0.2,13.741911515473529,49.432937081566,7.178371e-09,0.057757927767338,0.022787484609247,0.079169577478001,68.2397,0.205105726507084
36103190603,Census Tract 1906.03,Suffolk County,New York,6.1926498630137,0.185843676618584,0.160122199,20.0,0.2,19.16882808960392,36.79225121902519,1.716148637e-06,0.042232196099981,0.017871981560469,0.076089735513747,70.66949,0.0
36103190604,Census Tract 1906.04,Suffolk County,New York,6.14843068493151,0.189655172413793,0.146427637,20.0,0.2,16.44029318041058,36.138891133853136,1.502074495e-06,0.046259542366759,0.017483936802606,0.070338038722858,70.6848,0.05835749040229
36103190605,Census Tract 1906.05,Suffolk County,New York,6.21249917808219,0.469286109573879,0.120868165,20.0,0.2,17.64871597361011,21.56956320769856,1.892257575e-06,0.043805915503008,0.020049361823105,0.069791270286402,69.86162,0.092904488986161
36103190606,Census Tract 1906.06,Suffolk County,New York,6.21249917808219,0.239099859353023,0.120868165,20.0,0.2,20.02866153299317,21.949244298198728,1.760088994e-06,0.039794169341309,0.018938626070312,0.076522233447998,69.86162,0.086676677762695
36103190706,Census Tract 1907.06,Suffolk County,New York,6.10171479452055,0.293073840870062,0.116358179,20.0,0.1,9.812165840543374,54.29835410250716,8.59539318e-07,0.090106594621163,0.017144312297617,0.090557825798665,71.30899,0.252139192665968
36103190708,Census Tract 1907.08,Suffolk County,New York,6.11755479452055,0.384295371814872,0.119532258,20.0,0.2,1449.667098636434,51.656131958511615,,0.517878527532558,0.016920732808527,0.534670089878295,74.53279,0.0
36103190709,Census Tract 1907.09,Suffolk County,New York,6.11823780821918,0.17391304347826,0.146496295,20.0,0.2,12.335046166378588,131.05761298873912,1.151153048e-06,0.059488677394066,0.017060341905514,0.063490372941632,71.04858,0.192804220367623
36103190710,Census Tract 1907.10,Suffolk County,New York,6.11823780821918,0.252419955323901,0.146496295,20.0,0.2,19.45911211178458,194.4431582330517,1.267395908e-06,0.060308485984161,0.017407023961985,0.071029707900739,71.04858,0.289839362118796
36103190711,Census Tract 1907.11,Suffolk County,New York,6.10031671232877,0.337662337662337,0.10894361,20.0,0.2,1067.2134149587444,35.42913276925335,,0.38745920214857,0.017192404290812,0.420940393828904,72.67999,0.0
36103190712,Census Tract 1907.12,Suffolk County,New York,5.96613205479452,0.252569750367107,0.120491621,20.0,0.2,5.391804945515306,42.550409709698975,,0.134202100243367,0.015725757711735,0.133255970264796,70.88944,0.139549204236224
36103190713,Census Tract 1907.13,Suffolk County,New York,6.10031671232877,0.054696789536266,0.10894361,20.0,0.2,10.546036861429844,28.387829407624057,3.60350574e-07,0.137230035123385,0.01728891573363,0.138620778833408,72.67999,0.477991895931403
36103190714,Census Tract 1907.14,Suffolk County,New York,5.96613205479452,0.176867686768676,0.120491621,20.0,0.2,671.130529466718,32.346444754640444,,0.507298897905347,0.015739653112784,0.44543019618193,70.88944,0.034858721140135
36103190801,Census Tract 1908.01,Suffolk County,New York,6.01868219178082,0.269933184855233,0.114936186,10.0,0.1,7.919597325134776,48.24514364472823,5.94326199e-07,0.074727886338047,0.016089949376491,0.074815411585064,70.42886,0.160841102840919
36103190802,Census Tract 1908.02,Suffolk County,New York,6.01868219178082,0.556851311953352,0.114936186,10.0,0.1,8.456842771180586,204.61811838425888,8.59090618e-07,0.077772355952339,0.016294030133362,0.077870223857892,70.42886,0.431615302126366
36103200901,Census Tract 2009.01,Suffolk County,New York,5.82203808219178,0.557323093801426,0.097678797,20.0,0.1,962.7943294928,90.03338979808002,,0.10697135592,0.01455788328,0.10531462904,69.90599,0.0
36103200903,Census Tract 2009.03,Suffolk County,New York,5.93220821917808,0.209448818897637,0.104379105,20.0,0.2,1346.160907527033,62.591387550703296,,0.368648141976264,0.0158348548,0.361953367407473,71.16543,0.0
36103200904,Census Tract 2009.04,Suffolk County,New York,5.93220821917808,0.24176594253679,0.104379105,20.0,0.2,1116.3814081069972,40.7253899546094,,0.11615163406294,0.014836483853017,0.114261797028138,71.16543,0.165288738615328
36103200905,Census Tract 2009.05,Suffolk County,New York,5.93220821917808,0.099749058971142,0.104379105,20.0,0.2,1514.685267445131,8.643651061725398,,0.163382437549201,0.015438940307058,0.160258107631118,71.16543,0.0
36103200906,Census Tract 2009.06,Suffolk County,New York,5.93220821917808,0.161577608142493,0.104379105,20.0,0.2,1381.6242223212166,12.100018764280415,,0.110672289769288,0.015653859908012,0.109459966498516,71.16543,0.123934975089021
36103201005,Census Tract 2010.05,Suffolk County,New York,5.74965561643836,0.288313505948215,0.101310367,20.0,0.1,1008.3618587641251,31.57321638684604,,0.092327709221226,0.015049025872945,0.09123380799701,69.61396,0.211425174933483
36103201006,Census Tract 2010.06,Suffolk County,New York,5.74965561643836,0.201445347786811,0.101310367,20.0,0.1,742.7271744875457,41.33758729172445,,0.066332025202099,0.015119985613595,0.065756949889142,69.61396,0.0
36103201007,Census Tract 2010.07,Suffolk County,New York,5.51937506849315,0.247702756691969,0.109632478,10.0,0.1,542.2290588791997,47.35861553347826,,0.034400398261858,0.018505874301383,0.034284677174407,68.97508,0.059517678702075
36103201008,Census Tract 2010.08,Suffolk County,New York,5.51937506849315,0.168442415017757,0.109632478,10.0,0.1,569.2844770055798,33.63969403335658,,0.031463684486486,0.019744334143854,0.03196225104272,68.97508,0.329976717640802
36103201009,Census Tract 2010.09,Suffolk County,New York,5.86034082191781,0.212738441642418,0.097721925,20.0,0.2,1176.8867240873533,9.099997781420749,,0.085763664475321,0.015942493838145,0.085041287709629,71.14757,0.060554208840194
36103201010,Census Tract 2010.10,Suffolk County,New York,5.86034082191781,0.21099947117927,0.097721925,20.0,0.2,1254.0822138980493,4.701933948620537,,0.073082698246964,0.016499117596246,0.07264429459551,71.14757,0.0
36103201200,Census Tract 2012.00,Suffolk County,New York,7.2534501369863,0.0,0.299373952,30.0,0.2,24.2451519,476.9525113,2.42199e-07,0.256708131,0.127405728,5.615332027,69.21416,1.343725585
36103990100,Census Tract 9901.00,Suffolk County,New York,,0.0,,,,,,,0.0,0.0,0.0,,
